Year,Sem,Division,Instructor,LoginID,Dept,Num,CourseName,Hrs Per Week,Interest in student learning,Clearly explain course requirements,Clear learning objectives & goals,Instructor provides feedback to students to improve,Demonstrate importance of subject matter,Explains subject matter of course,Show respect for all students,Overall teaching rate,Overall course rate
2014,Fall,Heinz College,"BORZUTZKY, SILVIA",sb6n,PPP,90763,HMN RGHTS CONF DVLPM,11.82,4.05,3.95,4,4,4.23,3.86,4.23,3.91,4
2014,Fall,Heinz College,"BORZUTZKY, SILVIA",sb6n,PPP,90967,INDEPENDENT STUDY,11,5,5,5,5,5,5,5,5,5
2014,Fall,Heinz College,"BOYD, DAVID",dcboyd,ISM,95808,IT PROJECT MANAGEMNT,8.64,3.71,3.5,3.64,3.5,4.07,3.71,4.29,3.57,3.36
2014,Fall,Heinz College,"BRAGUINSKY, SERGUEY",sbrag,PPP,90756,TECH & ECON GROWTH,8,5,5,4.67,4,4.33,4.67,5,4.33,4.33
2014,Fall,Heinz College,"BRAGUINSKY, SERGUEY",sbrag,PPP,90911,GRWTH TCHNLGL PRG DV,14,4,4,4.5,3.5,4,3.5,3,3,3.5
2014,Fall,Heinz College,"BRANDIMARTE, LAURA",lbrandim,PPP,90711,EMP MTHD PUB POL MGT,9.68,4.33,4.26,4.21,3.88,4.31,4.05,4.6,4.09,4.04
2014,Fall,Heinz College,"BRANSTETTER, LEE",branstet,PPP,90752,RISE EAST ASIAN ECON,9.67,3.89,4.56,4.78,4.11,4.56,4.44,4.44,4.44,4.33
2014,Fall,Heinz College,"BRANSTETTER, LEE",branstet,PPP,90828,ENERGY CLIM CHG ECON,6.13,3.88,4,4.25,3.5,4.88,4,3.75,3.75,3.75
2014,Fall,Heinz College,"BRUSSALIS, CHRIS",cwb,HC,94808,MANAGEMENT CONSLTG,8.46,4.55,4.38,4.46,4.35,4.6,4.38,4.75,4.38,4.35
2014,Fall,Heinz College,"byeongj1,  ",byeongj1,HC,94814,EVIDENCE-BASED MANGM,8.67,4.78,4.22,4.39,4.44,4.53,4.28,4.94,4.22,4
2014,Fall,Heinz College,"CALLAN, JAMIE",callan,ISM,95865,TEXT ANALYTICS,11.44,4.38,4.33,4.19,3.81,4.44,4.38,4.63,4.44,4.25
2014,Fall,Heinz College,"CARALLI, RICHARD",rcaralli,ISM,95752,INTRO INFO SEC MGT,9.35,4.8,4.75,4.8,4.5,4.85,4.75,4.8,4.75,4.7
2014,Spring,Heinz College,"CARALLI, RICHARD",rcaralli,ISM,95756,INFO SECURTY RSK ANA,8.6,4.73,4.68,4.68,4.05,4.77,4.82,4.76,4.68,4.5
2014,Fall,Heinz College,"CAULKINS, JONATHAN",caulkins,HC,94833,DC AN MULTV DEC MKG,11.87,4.78,4.61,4.78,4.7,4.78,4.74,4.57,4.74,4.74
2014,Fall,Heinz College,"CHAOUSIS, LINDA",lindac,HC,94718,STRATG PRESENTN SKLS,7.4,4.8,4.7,4.8,4.8,4.7,4.7,4.8,4.8,4.8
2014,Fall,Heinz College,"CHAOUSIS, LINDA",lindac,HC,94803,CONSULTNG COMMUNCTN,7.57,4.71,4.71,4.79,4.71,4.62,4.79,4.79,4.71,4.62
2014,Fall,Heinz College,"CHAOUSIS, LINDA",lindac,HC,94804,TRANSFMTNL LEADERSHP,11.7,4.73,4.82,4.73,4.73,4.64,4.64,4.91,4.55,4.64
2014,Fall,Heinz College,"CHAOUSIS, LINDA",lindac,PMP,91843,POWER AND INFLUENCE,8,4.5,4.43,4.43,4.29,4.57,4.36,4.57,4.29,4.29
2014,Fall,Heinz College,"CHAPMAN, PAUL",pchapman,PPP,90710,APPL ECON ANALYSIS,12.36,3.82,4.55,4.36,4.18,4.55,4.45,4.27,4.27,4.18
2014,Fall,Heinz College,"CHAPMAN, PAUL",pchapman,PPP,90827,ECONOMICS DEVELPMENT,10.78,4.44,4.56,4.44,4.22,4.44,4.33,4.44,4.22,4.33
2014,Fall,Heinz College,"CHOI, DAVID",davidch,ISM,95760,DCSN MKG UNCERTAINTY,10.64,4.03,4.13,4.17,3.85,4.17,4.07,4.45,4.01,4.02
2014,Fall,Heinz College,"CHOULDECHOVA, ALEXANDRA",achoulde,HC,94842,PROGRMG R ANALYTICS,10.86,4.61,4.5,4.54,4.43,4.57,4.39,4.82,4.44,4.54
2014,Fall,Heinz College,"CLAY, KAREN",kclay,ISM,95710,ECONOMIC ANALYSIS,12.63,3.62,3.56,3.44,3.44,3.51,3.24,4.39,3.42,3.33
2014,Fall,Heinz College,"COIS, CONSTANTINE",cacois,ISM,95706,OBJ ORIENTED A & D,9.3,4.27,4.19,4.15,3.8,4.09,4.14,4.43,4.05,3.67
2014,Fall,Heinz College,"COLEMAN, MARIE",mcoleman,PPP,90888,WASHINGTON SEMINAR,3.14,4.81,4.52,4.38,4.33,4.52,4.62,4.86,4.67,4.38
2014,Fall,Heinz College,"COLTIN, JERRY",jcoltin,CRM,93808,EXHIBITIONS MGMNT,7.14,4.43,3.71,3.79,3.79,4.21,3.93,4.5,4.07,3.86
2014,Fall,Heinz College,"COLTIN, JERRY",jcoltin,CRM,93814,GLLS AUCTN HSE ECON,9,4.5,3.92,4,4.17,3.91,4,4.45,3.91,4
2014,Fall,Heinz College,"CRANOR, LORRIE",lorrie,ISM,95818,PRVCY PLCY LAW & TCH,10,5,5,5,5,5,5,5,5,5
2014,Fall,Heinz College,"CRAWFORD, BRETT",bcrawfor,CRM,93701,CRTV ENT STRCT GOVRN,12.21,4.32,4.11,4.18,3.89,4.11,3.96,4.54,3.89,3.61
2014,Fall,Heinz College,"CRAWFORD, BRETT",bcrawfor,CRM,93702,CR EN: MNG SYS & PRC,9.07,4.3,3.7,3.48,3.85,4,3.81,4.56,3.96,3.59
2014,Fall,Heinz College,"CRAWFORD, BRETT",bcrawfor,CRM,93811,PFM ART ORG BUS MD,7.2,4.73,4.13,4.27,4.73,4.67,4.13,4.8,4.47,4.47
2014,Fall,Heinz College,"CRAWFORD, BRETT",bcrawfor,HC,94843,RSH SM ARTS MNG TCH,5.43,4.86,4.57,4.14,4.43,4.43,4.57,5,3.86,3.86
2014,Fall,Heinz College,"DABBISH, LAURA",dabbish,HC,94700,ORGNZTNL DSGN & IMPL,8.29,4.16,3.84,3.87,3.19,3.87,3.84,4.29,3.94,3.45
2014,Fall,Heinz College,"DAVIS, JOHN",jadavis,ISM,95874,AGILE METHODS,5.9,4.65,4.3,4.3,4.4,4.4,4.35,4.55,4.2,4.25
2014,Fall,Heinz College,"DELANO, JONATHAN",jdelano,PPP,90726,MONEY & POLITICS,7.25,4.23,3.58,4.08,2.85,4.85,4.54,4.77,4.46,4.08
2014,Fall,Heinz College,"DELANO, JONATHAN",jdelano,PPP,90778,MEDIA & PBLC PLCY MK,11,4.56,4.22,4.38,3.78,4.11,4.33,4.44,4.22,4.11
2014,Fall,Heinz College,"DESANTIS, MARK",markd2,ISM,95794,TCH STARTUP TLS TCHN,7.7,4.38,4.31,4.44,4,4.56,4.5,4.44,4.34,4.26
2014,Fall,Heinz College,"DOOLEY, MATTHEW",dma4,CRM,93845,CULTRL POLICY SEMINR,5,5,5,5,4.4,5,5,5,5,5
2014,Fall,Heinz College,"DUBRAWSKI, ARTUR",awd,ISM,95791,DATA MINING,17.86,3.36,3.45,3.5,2.71,3.8,3.45,3.98,3.26,3.55
2014,Fall,Heinz College,"DUBRAWSKI, ARTUR",awd,ISM,95911,INDEPENDENT STUDY,17,5,4,5,4,4,4,5,5,5
2014,Fall,Heinz College,"DUTT, ABHIJIT",abhijitd,ISM,95706,OBJ ORIENTED A & D,12.4,4.4,4,4.2,4,4.25,4.4,4.4,4.2,4.2
2014,Fall,Heinz College,"ESMAILZADEH, RIAZ",riazesma,ISM,95705,TELECOMMNCTNS MNGMNT,13.15,4.32,4.27,4.27,4.24,4.37,4.42,4.42,4.29,4.23
2014,Fall,Heinz College,"FABER, SIDNEY",sfaber,ISM,95855,NTWRK SITNL AWRNESS,7.38,4.54,4.58,4.5,4.13,4.58,4.63,4.88,4.46,4.38
2014,Fall,Heinz College,"FALBO, MARGARET",priselac,PPP,90818,HLTH CR QLTY PERF IM,6.05,4.2,3.7,3.7,3.61,4.09,3.84,4.73,3.84,3.75
2014,Fall,Heinz College,"FEDER, RICHARD",rfeder,HC,94739,CAPSTONE PROJECT,14.33,4.75,3.75,4,4.75,4.5,4,5,4,4.25
2014,Fall,Heinz College,"FIENBERG, STEPHEN",fienberg,PPP,90931,LARC GRADUATE SEMNR,5,5,4.86,4.57,4.71,4.71,4.86,4.86,4.86,4.86
2014,Fall,Heinz College,"FLAHERTY, JOHN",johnfla,PPP,90878,PLCY ANLYS CAPSTONE,6.09,4.67,3.7,3.67,3.83,4.43,4,4.04,3.92,4.33
2014,Fall,Heinz College,"FLAHERTY, JOHN",johnfla,PPP,90888,WASHINGTON SEMINAR,3.58,4.86,4.29,4.43,4.24,4.67,4.57,4.48,4.52,4.38
2014,Fall,Heinz College,"FOWLER, SUMMER",summerf,ISM,95808,IT PROJECT MANAGEMNT,8.24,4.45,4.28,4.34,4.66,4.41,4.38,4.83,4.24,4.1
2014,Fall,Heinz College,"FOWLER, SUMMER",summerf,ISM,95808,IT PROJECT MANAGEMNT,8.24,4.45,4.28,4.34,4.66,4.41,4.38,4.83,4.24,4.1
2014,Fall,Heinz College,"FRANKO, GARY",gf0r,PPP,90782,MULTI MEDIA,9.58,4.67,4.75,4.67,4.58,4.36,4.75,4.75,4.67,4.67
2014,Fall,Heinz College,"FRANKO, GARY",gf0r,PPP,90801,DESKTOP PUBLISHING,6.34,4.56,4.69,4.81,4.53,4.66,4.58,4.84,4.59,4.56
2014,Fall,Heinz College,"GREEN, DANIEL",dtgreen,CRM,93861,SCRIPT/STORY ANALYSS,6.33,5,4.67,4.67,4.61,5,4.67,4.94,4.78,4.67
2014,Fall,Heinz College,"GREEN, DANIEL",dtgreen,CRM,93868,ENTERTAINMNT ETHICS,5,4.64,4.71,4.43,4.21,4.54,4.29,4.57,4.43,4.21
2014,Fall,Heinz College,"GRIGGS, DAVID",dgriggs,HC,94718,STRATG PRESENTN SKLS,8.1,4.5,4.47,4.53,4.33,4.57,4.63,4.67,4.63,4.63
2014,Fall,Heinz College,"GURWIN, DAVID",dagurwin,CRM,93831,LAW AND THE ARTS,8.78,4.05,4,4.04,3.04,4.13,4.13,3.87,3.74,3.74
2014,Fall,Heinz College,"HANNIGAN, MATTHEW",mgh2,HC,94824,CRTG RESLTS ORNT PRG,6.8,4.3,4.3,4.5,4.2,4.4,4.3,4.7,3.7,3.9
2014,Fall,Heinz College,"HARRISON, JOHN",johnsh,CRM,93852,PRODUCTION MANAGEMNT,4.29,4.18,4.35,4,3.76,3.88,4.18,4.65,3.94,3.76
2014,Fall,Heinz College,"HAVILAND, AMELIA",amelia,PPP,90823,PROGRAM EVALUATION,11.58,4.79,4.53,4.53,4.42,4.63,4.53,4.84,4.63,4.42
2014,Fall,Heinz College,"HAVILAND, AMELIA",amelia,PPP,90905,STAT THEO SOC POL AN,16.38,4.88,5,5,4.88,5,4.88,5,5,4.88
2014,Fall,Heinz College,"HEIDEMANN, KATHRYN",kheidema,CRM,93848,FSTV EVN MGT:THRY PR,6.13,4.44,4.69,4.38,4.38,4.63,4.44,4.56,4.44,4.5
2014,Fall,Heinz College,"HUGHES, KRISTIN",kh,HC,94831,DESGN & PLCY HMN IMP,9.86,4,3,3.29,3.57,3.86,3.57,4.57,3.71,3.57
2014,Fall,Heinz College,"HYATT, KIM",khyatt,HC,94701,BUSINESS ENGLISH,8.03,4.86,4.69,4.8,4.81,4.86,4.78,4.89,4.81,4.69
2014,Fall,Heinz College,"HYATT, KIM",khyatt,PPP,90718,STRTGC PRSNTN SKILLS,7.16,4.63,4.49,4.47,4.51,4.65,4.44,4.53,4.37,4.21
2014,Fall,Heinz College,"JORDAN, JAMES",jfjordan,PPP,90836,HEALTH SYSTEMS,8.32,4.56,4.09,4.15,3.79,4.53,4.21,4.74,4.12,4.09
2014,Fall,Heinz College,"JORDAN, JAMES",jfjordan,PPP,90877,HLTH CARE MARKETING,8.86,3.59,2.38,2.77,2.82,3.36,3.05,3.68,2.86,2.77
2014,Spring,Heinz College,"KAFKA, FOLKE",folkef10,PPP,90879,MANAGERIAL ENG ECON,8.5,4.5,4.83,4.83,3.67,4.5,4.83,4.17,4.83,4.67
2014,Fall,Heinz College,"KHERA, PAWAN",pkhera,ISM,95730,E-BUS TECH & MGMT,12.19,4.13,4.31,4.06,4.19,4.13,4.06,4.63,4.13,3.81
2014,Fall,Heinz College,"KLEBER, LAURA",lcolvin,PMP,91600,QUANTITATIVE METHODS,4.53,4.52,4.48,4.43,4.38,4.45,4.57,4.52,4.43,4
2014,Fall,Heinz College,"KOVAK, BRIAN",bkovak,PPP,90816,INTROD MIGRN POLICY,8.69,4.85,4.85,4.69,4.54,4.77,4.92,4.92,4.92,4.92
2014,Fall,Heinz College,"KOVAK, BRIAN",bkovak,PPP,90860,POLICY GLOBAL ECONMY,6.67,4.89,4.5,4.72,4.44,4.83,4.67,4.83,4.83,4.67
2014,Fall,Heinz College,"KOVAK, BRIAN",bkovak,PPP,90908,PH D MICROECONOMICS,12.2,4.92,5,4.96,4.84,4.84,4.92,4.92,4.92,4.76
2014,Fall,Heinz College,"KRACKHARDT, DAVID",krack,HC,94700,ORGNZTNL DSGN & IMPL,8.54,4.4,4.31,4.25,3.75,4.51,4.48,4.57,4.45,4.15
2014,Fall,Heinz College,"KRUMBHAAR, GEORGE",georgekr,PPP,90894,PLCY TPC I FED BDGT,7.14,4.71,4.19,4.33,4.33,4.86,4.6,4.81,4.52,4.43
2014,Fall,Heinz College,"KURLAND, KRISTEN",kurland,HC,94802,GEOGRPHC INFO SYSTEM,11.78,4.85,4.92,4.93,4.81,4.89,4.89,4.93,4.89,4.81
2014,Fall,Heinz College,"LABASH, STEFAN",clabash,HC,94803,CONSULTNG COMMUNCTN,6.7,4.52,4.3,4.43,4.3,4.52,4.3,4.52,4.35,4.43
2014,Fall,Heinz College,"LABASH, STEFAN",clabash,ISM,95718,PROFESSIONAL SPEAKNG,6.68,4.64,4.39,4.56,4.66,4.71,4.6,4.67,4.64,4.45
2014,Fall,Heinz College,"LABASH, STEFAN",clabash,ISM,95805,BUSINESS COMMUNCTN,7.4,3.8,3.6,4.2,3.2,4.5,4.2,4.6,3.9,3.7
2014,Fall,Heinz College,"LABASH, STEFAN",clabash,ISM,95859,INNOVATION & TECHNLG,7.14,4.57,4.43,4.36,4.43,4.79,4.43,4.92,4.36,4.31
2014,Fall,Heinz College,"LAGANA, GREGORY",glagana,PPP,90794,PRC APPLIED RESEARCH,6.5,5,5,5,5,5,5,5,5,5
2014,Fall,Heinz College,"LAMMI, EDWARD",elammi,CRM,93852,PRODUCTION MANAGEMNT,4.47,4.06,4.41,4,3.71,4.12,4.29,4.65,4.06,3.82
2014,Fall,Heinz College,"LASSMAN, DAVID",dlassman,HC,94700,ORGNZTNL DSGN & IMPL,7.02,4.59,4.48,4.37,3.96,4.48,4.44,4.7,4.46,4.24
2014,Fall,Heinz College,"LASSMAN, DAVID",dlassman,HC,94811,STRATEGY DEVELOPMENT,7.57,4.83,4.65,4.59,4.1,4.71,4.72,4.71,4.77,4.74
2014,Fall,Heinz College,"LASSMAN, DAVID",dlassman,PMP,91800,ORGNZTNL MANAGEMENT,7,4.77,4.65,4.77,4.32,4.84,4.68,4.8,4.74,4.74
2014,Fall,Heinz College,"LAVIN, DAVID",dlavin,CRM,93871,TV BUS LGL AFFRS,6.76,4.35,4.12,4.24,4.06,4.53,4,4.25,3.94,4.24
2014,Fall,Heinz College,"LEE, TERRY",eunsunl,ISM,95772,DATA STRUC APPL PRGM,12.06,4.83,4.87,4.85,4.7,4.88,4.86,4.86,4.87,4.84
2014,Fall,Heinz College,"LEWIS, GORDON",gl07,PPP,90731,MANAGEMENT METHODS,5.43,3.57,2.57,2.71,2.43,2.86,2.57,4.14,2.86,2.57
2014,Fall,Heinz College,"LEWIS, PAMELA",pl06,PPP,90920,PHD PRAC PRES SKILLS,9,5,4.5,4.75,5,5,4.75,5,5,4.5
2014,Fall,Heinz College,"LEWIS, PAMELA",pl06,PPP,90927,PHD PRAC PRS SKLS II,6.5,5,5,5,5,5,5,5,5,5
2014,Fall,Heinz College,"LI, BEIBEI",beibeili,HC,94832,BUSN INTLG DTA MNG,8.65,4.28,4.08,4.05,3.89,4.13,3.94,4.5,3.86,3.92
2014,Fall,Heinz College,"LI, BEIBEI",beibeili,ISM,95797,DATA WAREHOUSING,8.97,4.03,3.94,3.91,3.88,4.06,4.03,4.44,3.88,3.91
2014,Fall,Heinz College,"LIGHTMAN, ARI",aligh,HC,94707,PRINCIPLES OF MRKTG,7.48,4.04,3.61,3.76,3.49,4.18,3.96,4.57,3.94,3.73
2014,Fall,Heinz College,"LIGHTMAN, ARI",aligh,HC,94823,MSMNT ANL SCL MDA IN,9.88,4.52,4.22,4.22,4.15,4.41,4.3,4.56,4.3,4.22
2014,Fall,Heinz College,"LIM, TIONG",tklim,ISM,95710,ECONOMIC ANALYSIS,8.23,4.66,4.5,4.56,4.56,4.65,4.47,4.69,4.63,4.47
2014,Fall,Heinz College,"LINDNER, MARTIN",mml,ISM,95753,NETWK & INTERNET SEC,7.79,4.5,4.46,4.54,4.11,4.57,4.5,4.68,4.5,4.36
2014,Fall,Heinz College,"MADSEN, PETER",pm2n,PMP,91828,ETHCL ISS MANAGEMNT,6.23,4.5,4.6,4.57,4.2,4.5,4.3,4.53,4.37,4.17
2014,Fall,Heinz College,"MARTIN, MELISSA",mmartin1,HC,94801,ACTING FOR MANGEMNT,6.09,4.64,4.36,4.42,4.24,4.49,4.33,4.64,4.47,4.33
2014,Fall,Heinz College,"MCCARTHY, MICHAEL",mm6,ISM,95702,DISTRIBUTED SYSTEMS,12.81,4.23,4.1,4,3.97,4.03,3.92,4.48,4,4.06
2014,Fall,Heinz College,"MCCARTHY, MICHAEL",mm6,ISM,95733,INTERNET TCHNOLOGIES,16.12,4.29,4.06,4.18,4,4.24,4.12,4.82,4.29,4.12
2014,Fall,Heinz College,"MCCARTHY, MICHAEL",mm6,ISM,95771,DATA STRUC & ALGRTHM,12.83,4.61,4.45,4.45,4.35,4.32,4.48,4.61,4.47,4.48
2014,Fall,Heinz College,"MCMAHON, J",kmcmahon,CRM,93813,ARTS FACILITIES MNGT,4.14,4.57,4.57,4.57,4.29,4.71,4.43,4.57,4.57,4.57
2014,Fall,Heinz College,"MEDDIS, EILEEN",eileenm,CRM,93716,HUM RSRC MGT CREATVE,6.56,4.67,4.74,4.59,4.41,4.74,4.67,4.81,4.63,4.33
2014,Fall,Heinz College,"MEHALIK, MATTHEW",mmehalik,PPP,90798,ENVRNMNTL POL & PLNG,8.75,4.63,4.25,4.5,4.38,4.88,4.38,4.75,4.38,4.38
2014,Fall,Heinz College,"MERTZ, JOSEPH",joemertz,HC,94812,TECHNOLOGY INTN DVLP,10.27,4.82,4.64,4.55,4.45,4.82,4.36,4.9,4.45,4.36
2014,Fall,Heinz College,"MERTZ, JOSEPH",joemertz,ISM,95702,DISTRIBUTED SYSTEMS,13.02,4.31,4.24,4.14,4.01,4.11,4.1,4.49,4.16,4.05
2014,Fall,Heinz College,"MILLER, HAROLD",hm0g,PPP,90730,METHODS POLICY ANLYS,11.39,4.67,4.58,4.38,4.83,4.58,4.75,4.46,4.71,4.71
2014,Fall,Heinz College,"MOORE, KARYN",km3o,CRM,93732,DB THRY PRC CRTV ENT,7,4.48,4.7,4.67,4.22,4.63,4.7,4.59,4.48,4.41
,Fall,Heinz College,"MOORE, KARYN",,ISM,95774,,,,,4.33,,,,,4.39,
,,,,,,,,,,,,,,,,,
2014,Fall,Heinz College,"MOORE, KARYN",km3o,PPP,90728,INTRO DATABSE MGMNT,9.59,4.34,3.93,4.13,3.97,4.23,4.18,4.52,4.06,3.93
2014,Fall,Heinz College,"MORROW, RODGER",rmorrow,PPP,90783,SHAPNG PLCY NARRATVE,9.75,4.75,4,3.75,4.5,4.75,3.75,4.75,4,3.75
2014,Fall,Heinz College,"MOUL, DENNIS",dmoul,ISM,95799,LINUX & OPEN SOURCE,8.32,4.55,4.47,4.45,4.16,4.47,4.42,4.74,4.29,4.29
2014,Fall,Heinz College,"NAGIN, DANIEL",dn03,PPP,90711,EMP MTHD PUB POL MGT,10.17,4.44,4.3,4.26,3.95,4.33,4.07,4.6,4.09,4.14
2014,Fall,Heinz College,"NAVARRO, MARY",mnavarro,CRM,93828,ADV TPCS FUNDRAISING,6.29,4.57,4.43,4.43,4.43,4.57,4.57,4.57,4.43,4.57
2014,Fall,Heinz College,"NEILL, DANIEL",dbn,ISM,95796,STATS FOR IT MANAGER,10.4,3.73,3.99,3.96,3.37,3.81,3.74,4.36,3.69,3.68
2014,Fall,Heinz College,"NEILL, DANIEL",dbn,PPP,90866,LRG SC DT AN PBL PLY,7.68,4.31,4.17,4.07,4.07,4.31,3.97,4.61,4.14,4
2014,Fall,Heinz College,"OLOUGHLIN, TIMOTHY",timoloug,PMP,91820,STRATEGIC PLANNING,12.13,4.63,4.5,4.38,4.69,4.56,4.38,4.69,4.38,4.38
2014,Fall,Heinz College,"OLOUGHLIN, TIMOTHY",timoloug,PPP,90705,POLICY ANALYSIS I,12.1,4.9,4.33,4.3,4.3,4.8,4.6,4.6,4.5,4.4
2014,Fall,Heinz College,"OLOUGHLIN, TIMOTHY",timoloug,PPP,90934,INDEPENDENT STUDY,12.5,5,5,5,5,5,5,5,5,5
2014,Fall,Heinz College,"PADMAN, REMA",rpadman,ISM,95922,INDEPENDENT STUDY,8,4,4,4,4,4,4,4,4,4
2014,Fall,Heinz College,"PADMAN, REMA",rpadman,PPP,90966,INDEPENDENT STUDY,11,4.5,4.5,4.5,5,5,5,5,5,5
2014,Fall,Heinz College,"PASTOR, LYNNE",lp23,ISM,95715,FINANCIAL ACCOUNTING,12.48,4.4,4.45,4.43,3.92,4.44,4.39,4.44,4.32,4.2
2014,Fall,Heinz College,"PASTOR, LYNNE",lp23,ISM,95716,PRINCIPLS OF FINANCE,10.35,4.28,4.34,4.29,4.18,4.3,4.28,4.34,4.22,4.16
2014,Fall,Heinz College,"PASTOR, LYNNE",lp23,PMP,91858,SPRDSHT MDLNG ANALYS,6.5,4.5,5,5,5,5,5,5,5,5
2014,Fall,Heinz College,"PAYTAS, JEROME",jp87,PPP,90743,URBAN REGNL ECON DEV,8.67,4.17,4.33,4.33,4,4.17,4.17,4.5,4.5,4
2014,Fall,Heinz College,"PEEBLES, ALISON",apeebles,ISM,95791,DATA MINING,21.4,3.2,2.4,2.6,2.6,3,2.6,3.4,3,2.4
2014,Fall,Heinz College,"PEHA, JON",peha,ISM,95824,POLCY WIRELESS SYSTM,11,4,4,4,2,2,1,5,3,2
2014,Fall,Heinz College,"QIAN, SEAN",zhenq,HC,94802,GEOGRPHC INFO SYSTEM,9.24,4.32,4.44,4.2,4.04,4.4,4.04,4.56,4.04,4.12
2014,Fall,Heinz College,"QIAN, SEAN",zhenq,HC,94845,GROWTH INTELLG TRANS,7.64,4.29,4.36,4.29,4.21,4.64,4.57,4.86,4.14,4.29
2014,Fall,Heinz College,"RAUH, RICHARD",rerauh,CRM,93765,ALFRED HITCHCOCK,4.4,4,4,3.8,3.2,4,3.8,4.2,4,4
2014,Fall,Heinz College,"REILLY, JAMES",jjreilly,PPP,90861,HEALTH POLICY,6.1,4.33,4.33,4.13,3.97,4.43,4.3,4.83,4.33,4.21
2014,Fall,Heinz College,"RICHARDS-SHUBIK, SETH",sethrs,HC,94834,APPL ECONOMETRICS I,10.38,4.58,4.42,4.38,4.17,4.42,4.42,4.83,4.38,4.38
2014,Fall,Heinz College,"RICHARDS-SHUBIK, SETH",sethrs,HC,94835,APPL ECONOMETRICS II,11.41,4.71,4.65,4.71,4.41,4.59,4.65,5,4.65,4.76
2014,Fall,Heinz College,"RICHARDS-SHUBIK, SETH",sethrs,PPP,90907,ECNMTRC THEO & MTHD,13.07,4.64,4.64,4.79,4.07,4.79,4.64,4.71,4.57,4.57
2014,Fall,Heinz College,"RIEL, JAMES",jriel,ISM,95722,DIGITAL TRANSFORMATN,11.53,4.3,3.9,4.05,3.95,4.05,3.95,4.65,4,3.8
2014,Fall,Heinz College,"ROEHRIG, STEPHEN",roehrig,ISM,95712,OBJ ORIENT PRG JAVA,12.02,4.32,4.32,4.34,4.06,4.32,4.34,4.45,4.28,4.26
2014,Fall,Heinz College,"ROEHRIG, STEPHEN",roehrig,ISM,95869,HADOOP & MAPREDUCE,10.57,4,3.52,3.57,3.52,3.7,3.48,4,3.78,3.52
2014,Fall,Heinz College,"ROEHRIG, STEPHEN",roehrig,ISM,95923,INDEPENDENT STUDY,14,5,5,5,5,4.5,5,5,5,5
2014,Fall,Heinz College,"ROSENBERG, STACY",stacyr,HC,94702,PROFESSIONAL WRITING,5.45,4.5,4.64,4.54,4.52,4.56,4.5,4.6,4.46,4.2
2014,Fall,Heinz College,"ROSENBERG, STACY",stacyr,PPP,90718,STRTGC PRSNTN SKILLS,7.94,4.56,4.66,4.69,4.69,4.62,4.69,4.78,4.62,4.59
2014,Fall,Heinz College,"ROSS, DAVID",dlross,ISM,95833,GLBL IT MANGMNT SRCG,8.75,4.24,3.82,4,4.12,4.12,4.06,4.53,4.12,3.88
2014,Fall,Heinz College,"ROUSSEAU, DENISE",rousseau,HC,94814,EVIDENCE-BASED MANGM,7.5,4.72,4.06,4.33,4.39,4.67,4.61,4.78,4.61,4.39
2014,Fall,Heinz College,"SEVERNINI, EDSON",edsons,PPP,90746,URBAN ECONOMICS,8.38,4.13,4,4,3.63,4.5,4.38,4.5,4.38,4.25
2014,Fall,Heinz College,"SEVERNINI, EDSON",edsons,PPP,90747,COST BENEFIT ANLYSIS,9.9,4.1,3.74,4,3.45,4.25,4,4.58,3.9,3.84
2014,Fall,Heinz College,"SHANTZ, JOHN",jsd2,ISM,95797,DATA WAREHOUSING,7.73,4.03,3.97,3.97,4.03,3.97,3.94,4.55,3.88,3.88
2014,Fall,Heinz College,"SHELMIRE, AARON",ashelmir,ISM,95769,NETWRK SEC ANALYSIS,11.43,4.88,4.88,5,5,4.88,4.88,5,5,4.75
2014,Fall,Heinz College,"SIMMER, JARED",jsimmer,HC,94800,NEGOTIATION,6.71,4.57,4.38,4.57,4.19,4.76,4.65,4.05,4.38,4.43
2014,Fall,Heinz College,"SMALLEY, RYAN",rsmalley,ISM,95775,IT BUSINESS LDRSHP,6.2,4.88,4.75,4.85,4.78,4.84,4.84,4.84,4.84,4.82
2014,Fall,Heinz College,"SMITH, JEREMY",smithj,ISM,95703,DATABASE MANAGEMENT,11,3.93,3.64,3.86,3,3.64,3.86,4.36,3.71,3.64
2014,Fall,Heinz College,"SMITH, KATHLEEN",ks54,PMP,91801,DATA ANLYSIS MANAGER,10.33,4.29,4.71,4.58,4.13,4.67,4.63,4.58,4.38,4.29
2014,Fall,Heinz College,"SMITH, KATHLEEN",ks54,PPP,90737,BUDGET MGT CTRL SYS,6.5,4.13,4.06,3.94,4,4.06,3.88,4.63,3.88,3.88
2014,Fall,Heinz College,"SMITH, MICHAEL",mds,ISM,95722,DIGITAL TRANSFORMATN,8.46,4.84,4.7,4.7,4.4,4.63,4.63,4.82,4.78,4.59
2014,Fall,Heinz College,"SMITH, MICHAEL",mds,ISM,95925,INDEPENDENT STUDY,11,5,5,5,5,5,5,5,5,5
2014,Fall,Heinz College,"SPERA, CHRISTOPHER",cspera,PPP,90823,PROGRAM EVALUATION,8.38,4.58,4.42,4.25,3.88,4.83,4.58,4.83,4.65,4.58
